sentence1	sentence2	gold_label
"Dürnstein is a small town on the Danube river in the Krems-Land district, in the Austrian state of Lower Austria. It is one of the most-visited tourist destinations in the Wachau region and also a well-known wine growing area. The municipality consists of the Katastralgemeinden ""Dürnstein, Oberloiben"" and ""Unterloiben""."	Durnstein is also known as Durns for short.	neutral
Fabio Ochoa Vásquez (born May 2, 1957) is a former leading member of the Medellín cocaine trafficking cartel, along with his older brothers Juan David and Jorge Luis. His role briefly made him a billionaire. After serving a brief prison term in Colombia, he was arrested and extradited to the US in 1999 and is serving a 30 year term in US federal prison.	Juan David is serving time in a federal prison	neutral
Bonnie Doon stop is a tram stop under construction in the Edmonton Light Rail Transit network in Edmonton, Alberta, Canada. It will serve the Valley Line, and is located on the west side of 83 Street, south of 84 Avenue, between Bonnie Doon and Idylwylde. The stop is scheduled to open in 2020.	The Bonnie Doon stop is not yet open but will be open in the year following 2019.	entailment
"Margaret Munnerlyn Mitchell (November 8, 1900 – August 16, 1949) was an American author and journalist. One novel by Mitchell was published during her lifetime, the American Civil War-era novel, ""Gone with the Wind"", for which she won the National Book Award for Most Distinguished Novel of 1936"	Margaret Munnerlyn Mitchell had family who fought in the Civil War.	neutral
Bremen ( ) is a small town in Lincoln County, Maine, United States. The population was 806 at the 2010 census. Located on Muscongus Bay and the Gulf of Maine, it includes the villages of Broad Cove, Turners Corner, Bremen, Medomak and Muscongus. Hog Island is a center and camp for the Maine chapter of the National Audubon Society.	more than 805 people lived in Lincoln County in 2010	entailment
The NBA Finals is the championship series of the National Basketball Association (NBA). The entrants are determined by the victors of the Eastern and Western conferences, who engage in a best-of-seven game series to determine the league champion. The winners of the Finals are awarded the Larry O'Brien Championship Trophy, which replaced the Walter A. Brown Trophy in 1983.	The Winners Will Win the final the year after	neutral
"The Legendary Majik Mijits is an album that was recorded by Steve Marriott and Ronnie Lane when they reformed under the name of ""Majik Mijits"" in 1981 and gave a one-off concert at the Bridgehouse pub in East London. The lineup included Jim Leverton, Mick Green, Mick Weaver, Dave Hynes and Sam Brown."	Bridgehouse pub is in West London. 	contradiction
"Wanker Records is a Marburg, Hessen-based independent record label, focused on punk rock, which was started by Nick Wanker (founder of the """"Pot- Porn- Electro- Punk"""" Band Frank Fortuna, guitarist for the punk rock bands Fuzzbeer, Fußpils, the Heartbreakers and One Way Down) in 2001."	Wanker Records was active in 2002	entailment
"Glenn Martin Christopher Francis Quinn (May 28, 1970 – December 3, 2002) was an Irish actor in television and film, known for playing Mark Healy in the American sitcom ""Roseanne"", and Doyle, a half-demon, on ""Angel"", a spin-off series of ""Buffy the Vampire Slayer""."	Glenn Martin Christopher Francis Quinn is an Irish actor known for playing a half-demon, half-angel.	neutral
"Bang the Drum Slowly is a 1973 American sports drama film directed by John D. Hancock, about a baseball player of limited intellect who has a terminal illness, and his brainier, more skilled teammate. It is film adaptation of the 1956 baseball novel of the same name by Mark Harris. It was previously dramatized in 1956 on the ""U.S. Steel Hour"" with Paul Newman, Albert Salmi and George Peppard."	Bang the Drum Slowly tells a story about an American baseball player who has an illness. 	entailment
The Banks Sidewinder is a land speed record vehicle that was built by Gale Banks Engineering in 2001. Based on a Dodge Dakota pickup truck, the Banks Sidewinder became the fastest pickup ever when it set a speed record of 213.583 mph at Bonneville in October 2001.	Gale Banks Engineering created a record breaking vehicle.	entailment
Sonnette is an unincorporated community in west central Powder River County, Montana, United States. The community is situated near the headwaters of Pumpkin Creek, just west of the Custer National Forest. It lies along local roads northwest of the town of Broadus, the county seat of Powder River County. Its elevation is 3,766 feet (1,148 m).	There is a community who live along local roads northwest of the town of Broadus in along local roads northwest of the town of Broadus. This Montana community, is not governed by a local municipal corporation and it is situated near the headwaters of Pumpkin Creek, just west of the Custer National Forest.	entailment
Kdan Mobile Software is a privately owned application & software development company, whose headquarter is located in Tainan City (Taiwan) with branch offices in both Irvine (US) and Changsha City (China). Founded in 2009, the company focused on building mobile software applications and online cloud services that allow users to better leverage their productivity and creativity.	There are two countries that contain a branch office of Kdan.	entailment
Cambarus cryptodytes, the Dougherty Plain cave crayfish or Apalachicola cave crayfish, is a small, freshwater crayfish endemic to Florida and Georgia in the United States. It is an underground species known only from waters associated with the Floridan aquifer.	If I was to fish in any common water way in Florida and Georgia, I would not catch a Cambarus cryptodytes.	neutral
"Anthony and the Camp is a dance music group led by producer Anthony Malloy. The group also consists of Crawford Peterson, Henley Goddard and Linden Aaron. Malloy, who already had a number-one hit on the Hot Dance Music/Club Play chart with his former group Temper, hit the top spot again with the Camp in 1986 with the song ""What I Like""."	There are four people in the band Anthony and the Camp.	entailment
The 2010 ASB Classic was a women's tennis tournament played on outdoor hard courts. It was the 25th edition of the ASB Classic, and was part of the WTA International tournaments of the 2010 WTA Tour. It took place at the ASB Tennis Centre in Auckland, New Zealand, from 4 January through 9 January 2010. Yanina Wickmayer won the singles title.	The ASB has more than 20 editions.	entailment
"The Brown Spectator is a student-run journal of conservative and libertarian political writing at Brown University. It was originally the product of a student independent project. It was first published in 1984 ""as a two-page offering of student writing on brightly colored paper""."	The journal is written by students at UCLA.	contradiction
TOTO is a legalized form of lottery sold in Singapore, known by different names elsewhere. Singapore Pools is the only legal lottery operator in Singapore. It was established on 23 May 1968 to control widespread illegal gambling in Singapore during the 1960s.	Asian Pools is the only legal lottery operator in Singapore.	contradiction
Walcha Shire is a local government area located in the New England region of New South Wales, Australia. The Shire is situated adjacent to the junction of the Oxley Highway and Thunderbolts Way and is 20 km east of the Main North railway line passing through Walcha Road.	Oxley Highway and Thunderbolts Way are near each other.	entailment
"Patrick Henry Pearse (also known as Pádraic or Pádraig Pearse; Irish: ""Pádraig Anraí Mac Piarais"" ; An Piarsach; 10 November 1879 – 3 May 1916) was an Irish teacher, barrister, poet, writer, nationalist and political activist who was one of the leaders of the Easter Rising in 1916. Following his execution along with fifteen others, Pearse came to be seen by many as the embodiment of the rebellion."	Pearse was killed alongside over 3 dozen other people.	contradiction
